image_path,frame,speed
./data/training_frames/50.jpg,50,27.365646999999999
./data/training_frames/51.jpg,51,27.347638
./data/training_frames/52.jpg,52,27.302128
./data/training_frames/53.jpg,53,27.309836000000001
./data/training_frames/54.jpg,54,27.266276999999999
./data/training_frames/55.jpg,55,27.266065999999999
./data/training_frames/56.jpg,56,27.238097
./data/training_frames/57.jpg,57,27.239031000000001
./data/training_frames/58.jpg,58,27.227439
./data/training_frames/59.jpg,59,27.209838999999999
./data/training_frames/60.jpg,60,27.224820999999999
./data/training_frames/61.jpg,61,27.181666
./data/training_frames/62.jpg,62,27.170096000000001
./data/training_frames/63.jpg,63,27.154589999999999
./data/training_frames/64.jpg,64,27.104113000000002
./data/training_frames/65.jpg,65,27.081358000000002
./data/training_frames/66.jpg,66,27.071874000000001
./data/training_frames/67.jpg,67,27.073267000000001
./data/training_frames/68.jpg,68,27.039335999999999
./data/training_frames/69.jpg,69,27.041492999999999
./data/training_frames/70.jpg,70,27.018145000000001
./data/training_frames/71.jpg,71,27.009550999999998
./data/training_frames/72.jpg,72,26.996247
./data/training_frames/73.jpg,73,26.954839
./data/training_frames/74.jpg,74,26.968575999999999
./data/training_frames/75.jpg,75,26.913074999999999
./data/training_frames/76.jpg,76,26.903469000000001
./data/training_frames/77.jpg,77,26.908829000000001
./data/training_frames/78.jpg,78,26.860309000000001
./data/training_frames/79.jpg,79,26.869309999999999
./data/training_frames/80.jpg,80,26.870267999999999
./data/training_frames/81.jpg,81,26.836196000000001
./data/training_frames/82.jpg,82,26.836414999999999
./data/training_frames/83.jpg,83,26.843831000000002
./data/training_frames/84.jpg,84,26.775542000000002
./data/training_frames/85.jpg,85,26.732430999999998
./data/training_frames/86.jpg,86,26.730094999999999
./data/training_frames/87.jpg,87,26.730779999999999
./data/training_frames/88.jpg,88,26.708966
./data/training_frames/89.jpg,89,26.692340999999999
./data/training_frames/90.jpg,90,26.690702999999999
./data/training_frames/91.jpg,91,26.646072
./data/training_frames/92.jpg,92,26.644103999999999
./data/training_frames/93.jpg,93,26.627146
./data/training_frames/94.jpg,94,26.569780999999999
./data/training_frames/95.jpg,95,26.564525
./data/training_frames/96.jpg,96,26.577362999999998
./data/training_frames/97.jpg,97,26.535204
./data/training_frames/98.jpg,98,26.541647000000001
./data/training_frames/99.jpg,99,26.529513000000001
./data/training_frames/100.jpg,100,26.501939
./data/training_frames/101.jpg,101,26.508459999999999
./data/training_frames/102.jpg,102,26.456368999999999
./data/training_frames/103.jpg,103,26.460902999999998
./data/training_frames/104.jpg,104,26.447106000000002
./data/training_frames/105.jpg,105,26.444679000000001
./data/training_frames/106.jpg,106,26.432168999999998
./data/training_frames/107.jpg,107,26.348980999999998
./data/training_frames/108.jpg,108,26.368428000000002
./data/training_frames/109.jpg,109,26.328696000000001
./data/training_frames/110.jpg,110,26.287243
./data/training_frames/111.jpg,111,26.286671999999999
./data/training_frames/112.jpg,112,26.273133000000001
./data/training_frames/113.jpg,113,26.258780999999999
./data/training_frames/114.jpg,114,26.264019999999999
./data/training_frames/115.jpg,115,26.216484999999999
./data/training_frames/116.jpg,116,26.229105000000001
./data/training_frames/117.jpg,117,26.205431999999998
./data/training_frames/118.jpg,118,26.184951999999999
./data/training_frames/119.jpg,119,26.187712000000001
./data/training_frames/120.jpg,120,26.163657000000001
./data/training_frames/121.jpg,121,26.115078
./data/training_frames/122.jpg,122,26.115793
./data/training_frames/123.jpg,123,26.106915999999998
./data/training_frames/124.jpg,124,26.093713000000001
./data/training_frames/125.jpg,125,26.026723
./data/training_frames/126.jpg,126,26.059681999999999
./data/training_frames/127.jpg,127,26.043513000000001
./data/training_frames/128.jpg,128,26.026975
./data/training_frames/129.jpg,129,26.036413
./data/training_frames/130.jpg,130,25.985965
./data/training_frames/131.jpg,131,25.882752
./data/training_frames/132.jpg,132,25.848527000000001
./data/training_frames/133.jpg,133,25.923089999999998
./data/training_frames/134.jpg,134,25.898218
./data/training_frames/135.jpg,135,25.936657
./data/training_frames/136.jpg,136,25.889446
./data/training_frames/137.jpg,137,25.881018000000001
./data/training_frames/138.jpg,138,25.883610999999998
./data/training_frames/139.jpg,139,25.838685000000002
./data/training_frames/140.jpg,140,25.837266
./data/training_frames/141.jpg,141,25.76013
./data/training_frames/142.jpg,142,25.726610000000001
./data/training_frames/143.jpg,143,25.705029
./data/training_frames/144.jpg,144,25.692820000000001
./data/training_frames/145.jpg,145,25.694555000000001
./data/training_frames/146.jpg,146,25.715744000000001
./data/training_frames/147.jpg,147,25.721071999999999
./data/training_frames/148.jpg,148,25.710090000000001
./data/training_frames/149.jpg,149,25.675076000000001
./data/training_frames/150.jpg,150,25.690365
./data/training_frames/151.jpg,151,25.659272999999999
./data/training_frames/152.jpg,152,25.588452
./data/training_frames/153.jpg,153,25.587606999999998
./data/training_frames/154.jpg,154,25.605105999999999
./data/training_frames/155.jpg,155,25.546980999999999
./data/training_frames/156.jpg,156,25.561610999999999
./data/training_frames/157.jpg,157,25.520047999999999
./data/training_frames/158.jpg,158,25.512851000000001
./data/training_frames/159.jpg,159,25.535948999999999
./data/training_frames/160.jpg,160,25.466815
./data/training_frames/161.jpg,161,25.468195000000001
./data/training_frames/162.jpg,162,25.442955000000001
./data/training_frames/163.jpg,163,25.434670000000001
./data/training_frames/164.jpg,164,25.415651
./data/training_frames/165.jpg,165,25.376169000000001
./data/training_frames/166.jpg,166,25.380296999999999
./data/training_frames/167.jpg,167,25.31671
./data/training_frames/168.jpg,168,25.308004
./data/training_frames/169.jpg,169,25.307879
./data/training_frames/170.jpg,170,25.257909999999999
./data/training_frames/171.jpg,171,25.234152999999999
./data/training_frames/172.jpg,172,25.234548
./data/training_frames/173.jpg,173,25.164560000000002
./data/training_frames/174.jpg,174,25.155528
./data/training_frames/175.jpg,175,25.124562999999998
./data/training_frames/176.jpg,176,25.051880000000001
./data/training_frames/177.jpg,177,25.069607999999999
./data/training_frames/178.jpg,178,24.984767000000002
./data/training_frames/179.jpg,179,24.967704999999999
./data/training_frames/180.jpg,180,24.989187999999999
./data/training_frames/181.jpg,181,24.920120000000001
./data/training_frames/182.jpg,182,24.878730999999998
./data/training_frames/183.jpg,183,24.78153
./data/training_frames/184.jpg,184,24.813369000000002
./data/training_frames/185.jpg,185,24.765025000000001
./data/training_frames/186.jpg,186,24.703236
./data/training_frames/187.jpg,187,24.719000999999999
./data/training_frames/188.jpg,188,24.616928000000001
./data/training_frames/189.jpg,189,24.599526999999998
./data/training_frames/190.jpg,190,24.583680999999999
./data/training_frames/191.jpg,191,24.478286000000001
./data/training_frames/192.jpg,192,24.44661
./data/training_frames/193.jpg,193,24.425899000000001
./data/training_frames/194.jpg,194,24.334192000000002
./data/training_frames/195.jpg,195,24.277394000000001
./data/training_frames/196.jpg,196,24.243752000000001
./data/training_frames/197.jpg,197,24.166103
./data/training_frames/198.jpg,198,24.169954000000001
./data/training_frames/199.jpg,199,24.066184
./data/training_frames/200.jpg,200,24.031755
./data/training_frames/201.jpg,201,24.005790000000001
./data/training_frames/202.jpg,202,23.927472999999999
./data/training_frames/203.jpg,203,23.890764000000001
./data/training_frames/204.jpg,204,23.798888999999999
./data/training_frames/205.jpg,205,23.841604
./data/training_frames/206.jpg,206,23.759881
./data/training_frames/207.jpg,207,23.715389999999999
./data/training_frames/208.jpg,208,23.748294999999999
./data/training_frames/209.jpg,209,23.647203999999999
./data/training_frames/210.jpg,210,23.596706999999999
./data/training_frames/211.jpg,211,23.584714999999999
./data/training_frames/212.jpg,212,23.55405
./data/training_frames/213.jpg,213,23.472504000000001
./data/training_frames/214.jpg,214,23.504016
./data/training_frames/215.jpg,215,23.379037
./data/training_frames/216.jpg,216,23.358512000000001
./data/training_frames/217.jpg,217,23.260695999999999
./data/training_frames/218.jpg,218,23.247885
./data/training_frames/219.jpg,219,23.215724000000002
./data/training_frames/220.jpg,220,23.145633
./data/training_frames/221.jpg,221,23.102612000000001
./data/training_frames/222.jpg,222,23.045069000000002
./data/training_frames/223.jpg,223,23.051338000000001
./data/training_frames/224.jpg,224,23.015294999999998
./data/training_frames/225.jpg,225,22.881876999999999
./data/training_frames/226.jpg,226,22.915834
./data/training_frames/227.jpg,227,22.857471
./data/training_frames/228.jpg,228,22.757829000000001
./data/training_frames/229.jpg,229,22.801015
./data/training_frames/230.jpg,230,22.703557
./data/training_frames/231.jpg,231,22.632107000000001
./data/training_frames/232.jpg,232,22.650746000000002
./data/training_frames/233.jpg,233,22.539414000000001
./data/training_frames/234.jpg,234,22.495062000000001
./data/training_frames/235.jpg,235,22.497131
./data/training_frames/236.jpg,236,22.412534999999998
./data/training_frames/237.jpg,237,22.305346
./data/training_frames/238.jpg,238,22.266352000000001
./data/training_frames/239.jpg,239,22.274608000000001
./data/training_frames/240.jpg,240,22.213149000000001
./data/training_frames/241.jpg,241,22.111782000000002
./data/training_frames/242.jpg,242,22.098621000000001
./data/training_frames/243.jpg,243,22.023264999999999
./data/training_frames/244.jpg,244,21.9876
./data/training_frames/245.jpg,245,21.967379999999999
./data/training_frames/246.jpg,246,21.867498999999999
./data/training_frames/247.jpg,247,21.878563
./data/training_frames/248.jpg,248,21.830777000000001
./data/training_frames/249.jpg,249,21.724761000000001
./data/training_frames/250.jpg,250,21.720483999999999
./data/training_frames/251.jpg,251,21.682866000000001
./data/training_frames/252.jpg,252,21.565653999999999
./data/training_frames/253.jpg,253,21.630614000000001
./data/training_frames/254.jpg,254,21.522918000000001
./data/training_frames/255.jpg,255,21.49305
./data/training_frames/256.jpg,256,21.502721999999999
./data/training_frames/257.jpg,257,21.393422999999999
./data/training_frames/258.jpg,258,21.312004999999999
./data/training_frames/259.jpg,259,21.256784
./data/training_frames/260.jpg,260,21.283194000000002
./data/training_frames/261.jpg,261,21.170907
./data/training_frames/262.jpg,262,21.128252
./data/training_frames/263.jpg,263,21.108951999999999
./data/training_frames/264.jpg,264,21.026713999999998
./data/training_frames/265.jpg,265,20.997039000000001
./data/training_frames/266.jpg,266,21.006357000000001
./data/training_frames/267.jpg,267,20.969366999999998
./data/training_frames/268.jpg,268,20.944717000000001
./data/training_frames/269.jpg,269,20.942737999999999
./data/training_frames/270.jpg,270,20.863275999999999
./data/training_frames/271.jpg,271,20.872582000000001
./data/training_frames/272.jpg,272,20.858857
./data/training_frames/273.jpg,273,20.820238
./data/training_frames/274.jpg,274,20.823964
./data/training_frames/275.jpg,275,20.751847999999999
./data/training_frames/276.jpg,276,20.723851
./data/training_frames/277.jpg,277,20.729126999999998
./data/training_frames/278.jpg,278,20.679542999999999
./data/training_frames/279.jpg,279,20.582222999999999
./data/training_frames/280.jpg,280,20.543175999999999
./data/training_frames/281.jpg,281,20.562830999999999
./data/training_frames/282.jpg,282,20.485892
./data/training_frames/283.jpg,283,20.365818000000001
./data/training_frames/284.jpg,284,20.379100000000001
./data/training_frames/285.jpg,285,20.319317000000002
./data/training_frames/286.jpg,286,20.222045999999999
./data/training_frames/287.jpg,287,20.281935000000001
./data/training_frames/288.jpg,288,20.160613000000001
./data/training_frames/289.jpg,289,20.137913999999999
./data/training_frames/290.jpg,290,20.138332999999999
./data/training_frames/291.jpg,291,20.02506
./data/training_frames/292.jpg,292,19.992256000000001
./data/training_frames/293.jpg,293,19.911346999999999
./data/training_frames/294.jpg,294,19.882995000000001
./data/training_frames/295.jpg,295,19.877320999999998
./data/training_frames/296.jpg,296,19.715738000000002
./data/training_frames/297.jpg,297,19.649488999999999
./data/training_frames/298.jpg,298,19.605409999999999
./data/training_frames/299.jpg,299,19.547851000000001
./data/training_frames/300.jpg,300,19.452521999999998
./data/training_frames/301.jpg,301,19.356058000000001
./data/training_frames/302.jpg,302,19.341933000000001
./data/training_frames/303.jpg,303,19.290832000000002
./data/training_frames/304.jpg,304,19.110332
./data/training_frames/305.jpg,305,19.190850000000001
./data/training_frames/306.jpg,306,19.113866000000002
./data/training_frames/307.jpg,307,19.037851
./data/training_frames/308.jpg,308,18.990705999999999
./data/training_frames/309.jpg,309,18.896681000000001
./data/training_frames/310.jpg,310,18.732623
./data/training_frames/311.jpg,311,18.742781999999998
./data/training_frames/312.jpg,312,18.593644999999999
./data/training_frames/313.jpg,313,18.517665000000001
./data/training_frames/314.jpg,314,18.425153000000002
./data/training_frames/315.jpg,315,18.414805000000001
./data/training_frames/316.jpg,316,18.345416
./data/training_frames/317.jpg,317,18.296095000000001
./data/training_frames/318.jpg,318,18.280873
./data/training_frames/319.jpg,319,18.215723000000001
./data/training_frames/320.jpg,320,18.199874999999999
./data/training_frames/321.jpg,321,18.170798000000001
./data/training_frames/322.jpg,322,18.120177999999999
./data/training_frames/323.jpg,323,18.114072
./data/training_frames/324.jpg,324,18.101441000000001
./data/training_frames/325.jpg,325,18.026191000000001
./data/training_frames/326.jpg,326,18.033097999999999
./data/training_frames/327.jpg,327,17.985448999999999
./data/training_frames/328.jpg,328,17.974485999999999
./data/training_frames/329.jpg,329,17.978176000000001
./data/training_frames/330.jpg,330,17.926244000000001
./data/training_frames/331.jpg,331,17.895648999999999
./data/training_frames/332.jpg,332,17.904253000000001
./data/training_frames/333.jpg,333,17.900632000000002
./data/training_frames/334.jpg,334,17.870865999999999
./data/training_frames/335.jpg,335,17.906272000000001
./data/training_frames/336.jpg,336,17.910779999999999
./data/training_frames/337.jpg,337,17.885157
./data/training_frames/338.jpg,338,17.870560999999999
./data/training_frames/339.jpg,339,17.859622000000002
./data/training_frames/340.jpg,340,17.83511
./data/training_frames/341.jpg,341,17.820889999999999
./data/training_frames/342.jpg,342,17.817578000000001
./data/training_frames/343.jpg,343,17.776329
./data/training_frames/344.jpg,344,17.773368000000001
./data/training_frames/345.jpg,345,17.756398999999998
./data/training_frames/346.jpg,346,17.740411000000002
./data/training_frames/347.jpg,347,17.750502000000001
./data/training_frames/348.jpg,348,17.713228999999998
./data/training_frames/349.jpg,349,17.720286000000002
./data/training_frames/350.jpg,350,17.707937999999999
./data/training_frames/351.jpg,351,17.701257999999999
./data/training_frames/352.jpg,352,17.701865000000002
./data/training_frames/353.jpg,353,17.694371
./data/training_frames/354.jpg,354,17.632586
./data/training_frames/355.jpg,355,17.586224999999999
./data/training_frames/356.jpg,356,17.526406000000001
./data/training_frames/357.jpg,357,17.544084999999999
./data/training_frames/358.jpg,358,17.502711999999999
./data/training_frames/359.jpg,359,17.451329000000001
./data/training_frames/360.jpg,360,17.48443
./data/training_frames/361.jpg,361,17.416052000000001
./data/training_frames/362.jpg,362,17.388921
./data/training_frames/363.jpg,363,17.397131999999999
./data/training_frames/364.jpg,364,17.321062000000001
./data/training_frames/365.jpg,365,17.293555000000001
./data/training_frames/366.jpg,366,17.280179
./data/training_frames/367.jpg,367,17.215
./data/training_frames/368.jpg,368,17.198205000000002
./data/training_frames/369.jpg,369,17.177023999999999
./data/training_frames/370.jpg,370,17.144791000000001
./data/training_frames/371.jpg,371,17.13578
./data/training_frames/372.jpg,372,17.106082000000001
./data/training_frames/373.jpg,373,17.040894999999999
./data/training_frames/374.jpg,374,17.066623
./data/training_frames/375.jpg,375,17.007221000000001
./data/training_frames/376.jpg,376,16.965812
./data/training_frames/377.jpg,377,16.902998
./data/training_frames/378.jpg,378,16.927942999999999
./data/training_frames/379.jpg,379,16.876895999999999
./data/training_frames/380.jpg,380,16.827639999999999
./data/training_frames/381.jpg,381,16.852029000000002
./data/training_frames/382.jpg,382,16.776187
./data/training_frames/383.jpg,383,16.727212000000002
./data/training_frames/384.jpg,384,16.748829000000001
./data/training_frames/385.jpg,385,16.660814999999999
./data/training_frames/386.jpg,386,16.658418999999999
./data/training_frames/387.jpg,387,16.651665000000001
./data/training_frames/388.jpg,388,16.622098000000001
./data/training_frames/389.jpg,389,16.596606000000001
./data/training_frames/390.jpg,390,16.547329999999999
./data/training_frames/391.jpg,391,16.525286000000001
./data/training_frames/392.jpg,392,16.507766
./data/training_frames/393.jpg,393,16.454512999999999
./data/training_frames/394.jpg,394,16.436982
./data/training_frames/395.jpg,395,16.428844999999999
./data/training_frames/396.jpg,396,16.363859000000001
./data/training_frames/397.jpg,397,16.348094
./data/training_frames/398.jpg,398,16.282682999999999
./data/training_frames/399.jpg,399,16.296509
./data/training_frames/400.jpg,400,16.271328
./data/training_frames/401.jpg,401,16.174741000000001
./data/training_frames/402.jpg,402,16.214317000000001
./data/training_frames/403.jpg,403,16.157124
./data/training_frames/404.jpg,404,16.102732
./data/training_frames/405.jpg,405,16.106655
./data/training_frames/406.jpg,406,16.086452999999999
./data/training_frames/407.jpg,407,16.049455999999999
./data/training_frames/408.jpg,408,16.051216
./data/training_frames/409.jpg,409,16.007864999999999
./data/training_frames/410.jpg,410,15.951593000000001
./data/training_frames/411.jpg,411,15.894406
./data/training_frames/412.jpg,412,15.883972999999999
./data/training_frames/413.jpg,413,15.869272
./data/training_frames/414.jpg,414,15.811602000000001
./data/training_frames/415.jpg,415,15.794933
./data/training_frames/416.jpg,416,15.745741000000001
./data/training_frames/417.jpg,417,15.726425000000001
./data/training_frames/418.jpg,418,15.720598000000001
./data/training_frames/419.jpg,419,15.675834999999999
./data/training_frames/420.jpg,420,15.673610999999999
./data/training_frames/421.jpg,421,15.655756
./data/training_frames/422.jpg,422,15.627181
./data/training_frames/423.jpg,423,15.646815999999999
./data/training_frames/424.jpg,424,15.602119
./data/training_frames/425.jpg,425,15.579874999999999
./data/training_frames/426.jpg,426,15.594948
./data/training_frames/427.jpg,427,15.577294999999999
./data/training_frames/428.jpg,428,15.555607999999999
./data/training_frames/429.jpg,429,15.61862
./data/training_frames/430.jpg,430,15.596102999999999
./data/training_frames/431.jpg,431,15.598693000000001
./data/training_frames/432.jpg,432,15.638159
./data/training_frames/433.jpg,433,15.656409999999999
./data/training_frames/434.jpg,434,15.578146
./data/training_frames/435.jpg,435,15.531089
./data/training_frames/436.jpg,436,15.530521999999999
./data/training_frames/437.jpg,437,15.542078999999999
./data/training_frames/438.jpg,438,15.542342
./data/training_frames/439.jpg,439,15.529362000000001
./data/training_frames/440.jpg,440,15.544828000000001
./data/training_frames/441.jpg,441,15.548348000000001
./data/training_frames/442.jpg,442,15.545864
./data/training_frames/443.jpg,443,15.558583
./data/training_frames/444.jpg,444,15.567834
./data/training_frames/445.jpg,445,15.552205000000001
./data/training_frames/446.jpg,446,15.617641000000001
./data/training_frames/447.jpg,447,15.614487
./data/training_frames/448.jpg,448,15.604403
./data/training_frames/449.jpg,449,15.649430000000001
./data/training_frames/450.jpg,450,15.630264
./data/training_frames/451.jpg,451,15.649289
./data/training_frames/452.jpg,452,15.701191
./data/training_frames/453.jpg,453,15.705422
./data/training_frames/454.jpg,454,15.687132
./data/training_frames/455.jpg,455,15.726955
./data/training_frames/456.jpg,456,15.757108000000001
./data/training_frames/457.jpg,457,15.768656999999999
./data/training_frames/458.jpg,458,15.780862000000001
./data/training_frames/459.jpg,459,15.830418999999999
./data/training_frames/460.jpg,460,15.823169999999999
./data/training_frames/461.jpg,461,15.838748000000001
./data/training_frames/462.jpg,462,15.875624
./data/training_frames/463.jpg,463,15.868012999999999
./data/training_frames/464.jpg,464,15.929014
./data/training_frames/465.jpg,465,15.93642
./data/training_frames/466.jpg,466,15.963043000000001
./data/training_frames/467.jpg,467,15.997256
./data/training_frames/468.jpg,468,16.000294
./data/training_frames/469.jpg,469,16.048715000000001
./data/training_frames/470.jpg,470,16.071335999999999
./data/training_frames/471.jpg,471,16.073720999999999
./data/training_frames/472.jpg,472,16.103753999999999
./data/training_frames/473.jpg,473,16.145752000000002
./data/training_frames/474.jpg,474,16.162403000000001
./data/training_frames/475.jpg,475,16.159863999999999
./data/training_frames/476.jpg,476,16.178023
./data/training_frames/477.jpg,477,16.236986000000002
./data/training_frames/478.jpg,478,16.22146
./data/training_frames/479.jpg,479,16.217188
./data/training_frames/480.jpg,480,16.278296000000001
./data/training_frames/481.jpg,481,16.254799999999999
./data/training_frames/482.jpg,482,16.298242999999999
./data/training_frames/483.jpg,483,16.339359000000002
./data/training_frames/484.jpg,484,16.321399
./data/training_frames/485.jpg,485,16.359127999999998
./data/training_frames/486.jpg,486,16.382155999999998
./data/training_frames/487.jpg,487,16.423408999999999
./data/training_frames/488.jpg,488,16.417712000000002
./data/training_frames/489.jpg,489,16.443978999999999
./data/training_frames/490.jpg,490,16.460495999999999
./data/training_frames/491.jpg,491,16.451782000000001
./data/training_frames/492.jpg,492,16.457459
./data/training_frames/493.jpg,493,16.487735000000001
./data/training_frames/494.jpg,494,16.488838999999999
./data/training_frames/495.jpg,495,16.512346999999998
./data/training_frames/496.jpg,496,16.482478
./data/training_frames/497.jpg,497,16.518075
./data/training_frames/498.jpg,498,16.514661
./data/training_frames/499.jpg,499,16.517764
./data/training_frames/500.jpg,500,16.531880000000001
./data/training_frames/501.jpg,501,16.526951
./data/training_frames/502.jpg,502,16.555249
./data/training_frames/503.jpg,503,16.520121
./data/training_frames/504.jpg,504,16.548351
./data/training_frames/505.jpg,505,16.556674999999998
./data/training_frames/506.jpg,506,16.538771000000001
./data/training_frames/507.jpg,507,16.568003000000001
./data/training_frames/508.jpg,508,16.54449
./data/training_frames/509.jpg,509,16.535499000000002
./data/training_frames/510.jpg,510,16.561499000000001
./data/training_frames/511.jpg,511,16.542190000000002
./data/training_frames/512.jpg,512,16.543448000000001
./data/training_frames/513.jpg,513,16.557562000000001
./data/training_frames/514.jpg,514,16.566168999999999
./data/training_frames/515.jpg,515,16.556605000000001
./data/training_frames/516.jpg,516,16.570418
./data/training_frames/517.jpg,517,16.580515999999999
./data/training_frames/518.jpg,518,16.562176999999998
./data/training_frames/519.jpg,519,16.577027999999999
./data/training_frames/520.jpg,520,16.572893000000001
./data/training_frames/521.jpg,521,16.590643
./data/training_frames/522.jpg,522,16.614449
./data/training_frames/523.jpg,523,16.620514
./data/training_frames/524.jpg,524,16.636675
./data/training_frames/525.jpg,525,16.645457
./data/training_frames/526.jpg,526,16.611128999999998
./data/training_frames/527.jpg,527,16.657845999999999
./data/training_frames/528.jpg,528,16.645958
./data/training_frames/529.jpg,529,16.707041
./data/training_frames/530.jpg,530,16.674123999999999
./data/training_frames/531.jpg,531,16.677512
./data/training_frames/532.jpg,532,16.721720000000001
./data/training_frames/533.jpg,533,16.739936
./data/training_frames/534.jpg,534,16.751187000000002
./data/training_frames/535.jpg,535,16.790234000000002
./data/training_frames/536.jpg,536,16.783235999999999
./data/training_frames/537.jpg,537,16.812557999999999
./data/training_frames/538.jpg,538,16.835089
./data/training_frames/539.jpg,539,16.825195000000001
./data/training_frames/540.jpg,540,16.837534000000002
./data/training_frames/541.jpg,541,16.843719
./data/training_frames/542.jpg,542,16.860486999999999
./data/training_frames/543.jpg,543,16.876560000000001
./data/training_frames/544.jpg,544,16.884602000000001
./data/training_frames/545.jpg,545,16.913861000000001
./data/training_frames/546.jpg,546,16.922979999999999
./data/training_frames/547.jpg,547,16.896025999999999
./data/training_frames/548.jpg,548,16.974919
./data/training_frames/549.jpg,549,16.964687000000001
./data/training_frames/550.jpg,550,17.006132999999998
./data/training_frames/551.jpg,551,16.97485
./data/training_frames/552.jpg,552,17.015042000000001
./data/training_frames/553.jpg,553,17.026478000000001
./data/training_frames/554.jpg,554,17.023530999999998
./data/training_frames/555.jpg,555,17.050934999999999
./data/training_frames/556.jpg,556,17.062121999999999
./data/training_frames/557.jpg,557,17.063496000000001
./data/training_frames/558.jpg,558,17.118941
./data/training_frames/559.jpg,559,17.116624000000002
./data/training_frames/560.jpg,560,17.112069999999999
./data/training_frames/561.jpg,561,17.145810000000001
./data/training_frames/562.jpg,562,17.159537
./data/training_frames/563.jpg,563,17.154465999999999
./data/training_frames/564.jpg,564,17.171054000000002
./data/training_frames/565.jpg,565,17.179673000000001
./data/training_frames/566.jpg,566,17.222760999999998
./data/training_frames/567.jpg,567,17.224564000000001
./data/training_frames/568.jpg,568,17.223354
./data/training_frames/569.jpg,569,17.223372999999999
./data/training_frames/570.jpg,570,17.26071
./data/training_frames/571.jpg,571,17.290239
./data/training_frames/572.jpg,572,17.268331
./data/training_frames/573.jpg,573,17.253499999999999
./data/training_frames/574.jpg,574,17.294588999999998
./data/training_frames/575.jpg,575,17.291934999999999
./data/training_frames/576.jpg,576,17.326415000000001
./data/training_frames/577.jpg,577,17.319426
./data/training_frames/578.jpg,578,17.317433999999999
./data/training_frames/579.jpg,579,17.333615999999999
./data/training_frames/580.jpg,580,17.330645000000001
./data/training_frames/581.jpg,581,17.309512000000002
./data/training_frames/582.jpg,582,17.342974000000002
./data/training_frames/583.jpg,583,17.353449999999999
./data/training_frames/584.jpg,584,17.345175000000001
./data/training_frames/585.jpg,585,17.355720999999999
./data/training_frames/586.jpg,586,17.358381000000001
./data/training_frames/587.jpg,587,17.384412000000001
./data/training_frames/588.jpg,588,17.373850000000001
./data/training_frames/589.jpg,589,17.37227
./data/training_frames/590.jpg,590,17.370947000000001
./data/training_frames/591.jpg,591,17.378426999999999
./data/training_frames/592.jpg,592,17.375183
./data/training_frames/593.jpg,593,17.373487000000001
./data/training_frames/594.jpg,594,17.378253000000001
./data/training_frames/595.jpg,595,17.392385000000001
./data/training_frames/596.jpg,596,17.373937999999999
./data/training_frames/597.jpg,597,17.381478000000001
./data/training_frames/598.jpg,598,17.376367999999999
./data/training_frames/599.jpg,599,17.385072999999998
./data/training_frames/600.jpg,600,17.373850000000001
./data/training_frames/601.jpg,601,17.381336000000001
./data/training_frames/602.jpg,602,17.377884000000002
